Unnamed: 0,Full_Name,Lat,Long,YeStart,YeEnd,Funestus,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,max_1,max_2,max_3,max_4,max_5,max_6,max_7,max_8,max_9,max_10,max_11,max_12
1113,Bidzar,9.8954,14.114,1998,2007,1.0,17.858697509765648,21.839624023437523,20.847375488281273,23.157250976562523,23.279748535156273,22.762475585937523,21.75304565429689,21.380334472656273,21.502770996093773,19.425561523437523,17.395959472656273,14.152947998046901,38.42705688476565,40.8592468261719,41.73491821289065,41.8640075683594,39.43929443359377,38.33364257812502,34.6512390136719,32.2042175292969,33.16021118164065,35.38274536132815,36.17800292968752,33.210778808593766
1114,Djarengol,9.7779,13.8819,1998,2007,1.0,18.291345214843773,21.510278320312523,20.865197753906273,22.993798828125023,23.540216064453148,23.214898681640648,21.948205566406273,21.701074218750023,21.58873901367189,19.552880859375023,17.317285156250026,14.661370849609401,38.89943847656252,40.93563232421877,42.09291992187502,41.7020202636719,39.44622192382815,38.10344848632815,34.593530273437516,32.38665161132815,33.19512329101565,35.55629882812502,36.53609619140627,33.7624450683594
1115,Karba,10.0495,14.1487,1998,2007,1.0,17.393029785156273,21.430871582031273,21.114587402343773,23.123071289062523,23.181146240234398,22.40319213867189,21.542962646484398,21.307427978515648,21.268853759765648,19.852075195312523,17.187524414062526,13.632745361328151,37.96303710937502,40.63640747070315,41.42083129882815,41.89043579101565,39.14812622070315,38.14754638671877,34.735131835937516,32.0844665527344,33.155053710937516,35.33413085937502,35.95223388671877,32.714746093750016
1116,Kering Guider,9.8203,13.9967,1998,2007,0.0,18.152246093750023,21.72692260742189,20.889337158203148,23.31697998046877,23.699029541015648,22.96370849609377,22.165917968750023,21.789880371093773,21.694024658203148,19.836755371093773,17.592340087890648,14.524560546875026,38.84945068359377,41.21450195312502,42.26665649414065,41.9738708496094,39.68349609375002,38.35738525390627,34.6973815917969,32.640954589843766,33.274560546875016,35.79720458984377,36.7585388183594,33.840966796875016
1117,Lam,10.0736,14.1278,1998,2007,1.0,17.393029785156273,21.430871582031273,21.114587402343773,23.123071289062523,23.181146240234398,22.40319213867189,21.542962646484398,21.307427978515648,21.268853759765648,19.852075195312523,17.187524414062526,13.632745361328151,37.96303710937502,40.63640747070315,41.42083129882815,41.89043579101565,39.14812622070315,38.14754638671877,34.735131835937516,32.0844665527344,33.155053710937516,35.33413085937502,35.95223388671877,32.714746093750016
1118,Lombel,9.7469,13.8408,1998,2007,1.0,18.381280517578148,21.172875976562523,21.051324462890648,22.808343505859398,23.276757812500023,23.158349609375023,21.568414306640648,21.435357666015648,21.386621093750023,19.285882568359398,16.892907714843773,14.648858642578151,38.9520202636719,40.84273681640627,41.90932617187502,41.39583740234377,39.09871826171877,37.66997680664065,34.383142089843766,31.971185302734398,33.056604003906266,35.31093750000002,36.32772216796877,33.735864257812516
1119,Mayo Dafan,9.7636,13.9052,1998,2007,1.0,18.291345214843773,21.510278320312523,20.865197753906273,22.993798828125023,23.540216064453148,23.214898681640648,21.948205566406273,21.701074218750023,21.58873901367189,19.552880859375023,17.317285156250026,14.661370849609401,38.89943847656252,40.93563232421877,42.09291992187502,41.7020202636719,39.44622192382815,38.10344848632815,34.593530273437516,32.38665161132815,33.19512329101565,35.55629882812502,36.53609619140627,33.7624450683594
1120,Rompo,9.7651,13.9496,1998,2007,0.0,18.291345214843773,21.510278320312523,20.865197753906273,22.993798828125023,23.540216064453148,23.214898681640648,21.948205566406273,21.701074218750023,21.58873901367189,19.552880859375023,17.317285156250026,14.661370849609401,38.89943847656252,40.93563232421877,42.09291992187502,41.7020202636719,39.44622192382815,38.10344848632815,34.593530273437516,32.38665161132815,33.19512329101565,35.55629882812502,36.53609619140627,33.7624450683594
1121,Sorawel,9.7845,13.8641,1998,2007,1.0,18.291345214843773,21.510278320312523,20.865197753906273,22.993798828125023,23.540216064453148,23.214898681640648,21.948205566406273,21.701074218750023,21.58873901367189,19.552880859375023,17.317285156250026,14.661370849609401,38.89943847656252,40.93563232421877,42.09291992187502,41.7020202636719,39.44622192382815,38.10344848632815,34.593530273437516,32.38665161132815,33.19512329101565,35.55629882812502,36.53609619140627,33.7624450683594
1122,Balda Bouri,8.5127,13.6029,1998,2007,0.0,19.06334838867189,21.521997070312523,21.497399902343773,22.485314941406273,23.03136596679689,22.466455078125023,21.287896728515648,20.866265869140648,20.990686035156273,21.52330932617189,18.260644531250023,14.561761474609401,38.95272216796877,40.07827148437502,40.6088806152344,40.6660095214844,38.70382080078127,35.75432739257815,33.316735839843766,31.797570800781273,32.97124633789065,34.30352172851565,35.92415771484377,33.645898437500016
1123,Banda,8.1992,13.6412,1998,2007,1.0,17.358148193359398,19.396264648437523,20.669152832031273,20.45983276367189,21.99645385742189,21.61168823242189,20.630853271484398,19.87145385742189,20.22106323242189,20.68639526367189,18.35656127929689,14.330834960937526,38.51387939453127,39.23150024414065,40.0523620605469,40.07540283203127,37.66890869140627,34.7565856933594,32.569482421875016,31.076715087890648,32.423303222656266,33.4946228027344,34.996240234375016,33.181726074218766
1124,Bouk,8.3014,13.6732,1998,2007,0.0,17.358148193359398,19.396264648437523,20.669152832031273,20.45983276367189,21.99645385742189,21.61168823242189,20.630853271484398,19.87145385742189,20.22106323242189,20.68639526367189,18.35656127929689,14.330834960937526,38.51387939453127,39.23150024414065,40.0523620605469,40.07540283203127,37.66890869140627,34.7565856933594,32.569482421875016,31.076715087890648,32.423303222656266,33.4946228027344,34.996240234375016,33.181726074218766
1125,Campement Mayo Sala,8.505,13.6541,1998,2007,0.0,19.06334838867189,21.521997070312523,21.497399902343773,22.485314941406273,23.03136596679689,22.466455078125023,21.287896728515648,20.866265869140648,20.990686035156273,21.52330932617189,18.260644531250023,14.561761474609401,38.95272216796877,40.07827148437502,40.6088806152344,40.6660095214844,38.70382080078127,35.75432739257815,33.316735839843766,31.797570800781273,32.97124633789065,34.30352172851565,35.92415771484377,33.645898437500016
1126,Dakidongo,8.4997,14.0,1998,2007,1.0,17.931542968750023,19.347009277343773,19.322473144531273,21.059716796875023,23.111291503906273,22.375177001953148,21.27160034179689,21.00939331054689,20.962365722656273,21.13439331054689,16.636010742187526,14.022943115234401,38.9320007324219,40.07463989257815,41.1562438964844,41.32698974609377,39.06365356445315,35.78237304687502,33.040673828125016,31.605676269531273,32.9030700683594,34.41204223632815,35.57033691406252,33.9743591308594
